Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5YTtTbqxUzJHD3CpbNHerP,"Brighter Than The Sun","All Of You","Colbie Caillat",2011-01-01,231213,65,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.629,0.793,9,-5.942,1,0.0346,0.00952,0.00000115,0.218,0.588,95.981,4
spotify:track:1le5KVGTF1xWf2aUj7ruLy,"Fallin' For You","Breakthrough (Deluxe Edition)","Colbie Caillat",2009,215546,64,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.644,0.834,4,-6.473,1,0.0275,0.156,0,0.112,0.593,117.043,4
spotify:track:2rJWnAqSuLMls0KOv416Io,"I Never Told You","Breakthrough (Deluxe Edition)","Colbie Caillat",2009,233200,55,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.506,0.639,3,-5.222,1,0.0285,0.171,0,0.315,0.385,144.073,4
spotify:track:67xTSStztchoewn3jv23W2,"Oxygen","Coco","Colbie Caillat",2007-01-01,230720,39,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.658,0.797,3,-5.501,1,0.0298,0.0136,0.00000743,0.339,0.728,146.015,4
spotify:track:4IXwkcBqneolQyQEOGznbf,"The Little Things","Coco","Colbie Caillat",2007-01-01,224733,42,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.703,0.617,6,-6.807,1,0.067,0.239,0,0.45,0.564,149.909,4
spotify:track:3PQhcfeSJcehaxm1AxAo9U,"One Fine Wire","Coco","Colbie Caillat",2007-01-01,216506,35,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.573,0.748,1,-5.329,1,0.0314,0.1,0,0.334,0.495,115.905,4
spotify:track:0rFOs9paloAvEtzwDX1Kmc,"Bubbly","Coco","Colbie Caillat",2007-01-01,196280,71,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.697,0.474,9,-6.663,1,0.0351,0.603,0,0.11,0.249,127.904,4
spotify:track:7egPRnpnJXJga7zktQdRWv,"Feelings Show","Coco","Colbie Caillat",2007-01-01,188746,36,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.612,0.673,0,-5.067,1,0.053,0.0434,0.0000214,0.0983,0.733,169.983,4
spotify:track:6XFBqXyoQGIBzSvyaXUxCP,"Midnight Bottle","Coco","Colbie Caillat",2007-01-01,220200,40,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.682,0.785,8,-4.576,1,0.0259,0.119,0,0.0913,0.541,110.002,4
spotify:track:5OGkKx8jP0A5KSULEc6XYZ,"Realize","Coco","Colbie Caillat",2007-01-01,244106,58,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.693,0.594,1,-6.408,1,0.0325,0.13,0,0.115,0.192,123.933,4
spotify:track:3cfujPeRhmaEaQHFGPSwk9,"Magic","Coco","Colbie Caillat",2007-01-01,204413,39,false,quirky613,2026-06-26T00:06:44Z,"","Universal Records",0.592,0.514,10,-7.988,1,0.0376,0.254,0,0.132,0.306,129.802,4
spotify:track:6obMmMuVhvB0VMTZa5EJIP,"New Soul","Yael Naïm","Yael Naim",2007-10-22,225106,0,false,quirky613,2026-06-26T00:07:10Z,"","tôt Ou tard",0.769,0.371,0,-8.522,1,0.0326,0.733,0.0000373,0.106,0.653,100.001,4
spotify:track:6rLYsNxYB1W8pfa2nRHScA,"Any Kind of Guy","Any Kind of Guy","Big Time Rush",2010-02-02,220466,48,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.674,0.761,9,-3.729,0,0.0468,0.198,0,0.0771,0.701,111.978,4
spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,"Boyfriend","BTR","Big Time Rush",2010-10-11,201040,64,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146,4
spotify:track:1dxV1g42Pja9TTwzKx0QwF,"City Is Ours","BTR","Big Time Rush",2011-04-18,192520,38,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.5,0.912,11,-3.93,1,0.139,0.0714,0,0.225,0.524,122.976,4
spotify:track:2dq3CylL7hxKaPpAaEff3J,"Halfway There","BTR","Big Time Rush",2011-04-18,212813,39,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.542,0.899,8,-4.713,1,0.0532,0.000898,0,0.143,0.348,143,4
spotify:track:21svHgL8NlWthrlW9Gy0BZ,"Music Sounds Better (feat. Mann)","Elevate","Big Time Rush;Mann",2011,189120,55,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.674,0.85,3,-4.668,0,0.0595,0.00598,0,0.0837,0.73,124.031,4
spotify:track:1UOvx8OnawY14eJuBJc6YX,"Cover Girl","Elevate","Big Time Rush",2011,180280,51,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.765,0.718,3,-5.939,1,0.03,0.0923,0,0.307,0.808,102.041,4
spotify:track:4XIdxJBiWXUaQiJY5hlSIx,"If I Ruled the World (feat. Iyaz)","Elevate","Big Time Rush;Iyaz",2011,180373,55,false,quirky613,2026-06-26T00:10:48Z,"musicals","Nickelodeon/Columbia",0.664,0.785,8,-4.985,1,0.0688,0.0166,0,0.0496,0.688,103.91,4
spotify:track:4IdTf8hNz1WRqnNhe8qx67,"Windows Down","Windows Down","Big Time Rush",2012-06-25,192933,35,false,quirky613,2026-06-26T00:10:48Z,"","Nickelodeon/Columbia",0.619,0.931,11,-3.44,0,0.068,0.00456,0,0.0996,0.82,129.957,4
spotify:track:5ELRkzdzz0HvGpMDlfZHkV,"Sign of the Times","Sign of the Times","Harry Styles",2017-04-07,340706,1,false,quirky613,2026-06-26T00:10:48Z,"","Columbia",0.518,0.575,5,-4.616,1,0.0302,0.0259,0,0.109,0.209,120.019,4
spotify:track:1HwpWwa6bnqqRhK8agG4RS,"Beautiful Soul","Beautiful Soul","Jesse McCartney",2004-01-01,214226,73,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,4
spotify:track:1FFKRJnZX9xT4U5zW0suuR,"Better with You","Better with You","Jesse McCartney",2018-03-23,198459,0,false,quirky613,2026-06-26T00:10:48Z,"","Blue Suit",0.658,0.682,6,-4.31,1,0.0311,0.221,0,0.236,0.541,100.989,4
spotify:track:20ORwCJusz4KS2PbTPVNKo,"Leavin'","Departure - Recharged","Jesse McCartney",2008,216880,65,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.687,0.71,9,-5.84,1,0.0522,0.0283,0.00000371,0.0689,0.886,79.235,4
spotify:track:58ZvuqZgeuZMCbpCsH9E76,"Right Where You Want Me - Radio Edit Version","Right Where You Want Me","Jesse McCartney",2006-01-01,211693,53,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.72,0.548,4,-4.805,0,0.0291,0.00269,0.000118,0.0511,0.709,99.004,4
spotify:track:5plDUEEu4r5YEzHL8IhOs1,"Can We Dance","Meet The Vamps","The Vamps",2014-11-04,193213,58,false,quirky613,2026-06-26T00:10:48Z,"","EMI",0.639,0.843,1,-4.734,0,0.0464,0.00226,0,0.227,0.547,130.132,4
spotify:track:2BWWsCwuHAZFE1scLyP6Qe,"Somebody To You","Meet The Vamps","The Vamps;Demi Lovato",2014-11-04,182826,61,false,quirky613,2026-06-26T00:10:48Z,"","EMI",0.559,0.849,3,-4.676,1,0.0454,0.0854,0,0.328,0.759,86.978,4
spotify:track:4mgjS0o2JC2sukrSM2zDUo,"Last Night","Meet The Vamps","The Vamps",2014-11-04,187880,48,false,quirky613,2026-06-26T00:10:48Z,"","EMI",0.626,0.759,10,-6.665,0,0.0528,0.00566,0,0.318,0.915,91.079,4
spotify:track:6wYEKoT3FEBxMT8og62dDN,"Girls On TV","Meet The Vamps","The Vamps",2014-11-04,203293,28,false,quirky613,2026-06-26T00:10:48Z,"","EMI",0.683,0.788,2,-5.413,1,0.15,0.0564,0,0.254,0.724,90.076,4
spotify:track:2FTcOYcsSglWsS1zThQRh9,"Wild Heart","Meet The Vamps","The Vamps",2014-11-04,191040,46,false,quirky613,2026-06-26T00:10:48Z,"","EMI",0.609,0.909,1,-4.802,1,0.0311,0.000534,0,0.0699,0.811,119.016,4
spotify:track:27Mbi3m5yNYlyZeQRbutCr,"I Don't Dance","High School Musical 2","Ryan;Chad",2007-08-14,217240,0,false,quirky613,2026-06-26T00:10:48Z,"comedy","Walt Disney",0.805,0.88,9,-5.02,0,0.0982,0.00336,0,0.233,0.724,104.066,4
spotify:track:4gqjxYiEorFk0y9b92uFdE,"Bop To The Top","High School Musical","Lucas Grabeel;Sharpay Evans;High School Musical Cast;Disney",2006-01-01,107826,60,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.603,0.81,7,-5.145,0,0.0653,0.347,0,0.0351,0.932,112.162,4
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,"Circle of Life","The Lion King","Carmen Twillie;Lebo M.",1994-01-01,239146,67,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.402,0.391,10,-16.112,1,0.0405,0.0634,0,0.296,0.566,83.788,4
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,"Gotta Go My Own Way","High School Musical 2 (Original Soundtrack)","Zac Efron;Vanessa Hudgens;Disney",2007-01-01,222360,69,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.555,0.692,9,-4.767,1,0.0277,0.0864,0.0000325,0.232,0.313,88.995,4
spotify:track:4EnwhEyuVrC1CgvSur5YL4,"Bet On It","High School Musical 2 (Original Soundtrack)","Troy;Disney",2007-01-01,198320,67,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.812,0.67,5,-6.385,0,0.0565,0.0218,0,0.0518,0.439,137.038,4
spotify:track:4LwrgltRSrddxeyhIPSoqa,"Start of Something New","High School Musical","Troy;Gabriella;Disney",2006-01-01,196773,66,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.665,0.754,7,-6.437,1,0.0305,0.283,0,0.114,0.234,103.989,4
spotify:track:2ar6N0eVWjj0ooGEBR57RZ,"Woody's Roundup","Toy Story 2","Riders In The Sky",1999-01-01,113440,55,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.874,0.336,2,-11.438,1,0.0613,0.639,0.000098,0.0926,0.717,105.85,4
spotify:track:5gGO9VaqlF6p03bjQAdcWo,"Hakuna Matata","Best of The Lion King","Nathan Lane;Ernie Sabella;Jason Weaver;Joseph Williams",2011-01-01,212346,0,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.401,0.614,0,-7.729,1,0.166,0.641,0.00000139,0.13,0.716,163.236,4
spotify:track:6pO5svQbrKKLZS08tIiEUA,"Hawaiian Roller Coaster Ride","Lilo And Stitch Original Soundtrack","Mark Keali'i Ho'omalu;Kamehameha Schools Children's Chorus",2002-01-01,209426,58,false,quirky613,2026-06-26T00:10:48Z,"","EMI Marketing",0.693,0.587,5,-9.64,1,0.0296,0.224,0.0000846,0.0768,0.892,114.6,4
spotify:track:6klpXs2uAjagnZMFkt4qkl,"I See the Light - From ""Tangled"" / Soundtrack Version","Tangled","Mandy Moore;Zachary Levi",2010-01-01,224240,74,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.243,0.139,5,-14.392,1,0.0308,0.83,0,0.0725,0.169,91.994,4
spotify:track:1L6NSZq5R7lMcVw0YOrUE9,"Do-Re-Mi","The Sound of Music - Original Soundtrack Recording","Julie Andrews;Charmian Carr;Heather Menzies;Nicholas Hammond;Duane Chase;Angela Cartwright;Debbie Turner;Kym Karath",1965,332600,0,false,quirky613,2026-06-26T00:10:48Z,"musicals","RCA Records Label",0.512,0.216,10,-12.152,1,0.0624,0.844,0,0.234,0.502,127.498,4
spotify:track:29bQPrp6BT0w3kaXTqIo8A,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version","Mary Poppins","Julie Andrews",1997-01-01,249040,61,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.48,0.39,5,-14.253,1,0.149,0.743,0.0000175,0.137,0.642,110.7,4
spotify:track:3A7C909LqLHKAtKHT0cKYN,"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack","Disney's Greatest Volume 1","Julie Andrews;Dick Van Dyke;The Pearlie Chorus",2001-01-01,123440,35,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.52,0.667,5,-11.458,1,0.384,0.6,0,0.112,0.934,79.335,4
spotify:track:3SZXvtZabmTK2oRmdSjfBO,"Just Around the Riverbend","Pocahontas Original Soundtrack (English Version)","Judy Kuhn",1995-01-01,147866,41,false,quirky613,2026-06-26T00:10:48Z,"","EMI Gold",0.36,0.193,0,-16.887,1,0.0428,0.932,0.0000095,0.158,0.255,86.725,4
spotify:track:1OYOLWqKmhkFIx2KC9ek1a,"Colors of the Wind","Pocahontas","Judy Kuhn",1995-01-01,214400,69,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.307,0.164,1,-17.04,1,0.0457,0.929,0.00111,0.109,0.229,79.101,3
spotify:track:2tQjS2hrxfrtJQFIdHeXGD,"Hasta La Vista","Camp Rock","Jordan Francis;Roshon Bernard Fegan",2008-01-01,155533,54,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.725,0.887,7,-4.655,1,0.114,0.141,0,0.069,0.781,98.966,4
spotify:track:2jFSHBIuulwGDwbGTGsnSh,"When I See An Elephant Fly","Pure Disney","Jim Carmichael;Cliff Edwards;The Hall Johnson Choir",2008-01-01,109853,10,false,quirky613,2026-06-26T00:10:48Z,"musicals","EMI Catalogue",0.566,0.482,3,-10.991,1,0.34,0.939,0,0.178,0.737,147.129,4
spotify:track:6DE96OoBcJiJXkEJKNksR9,"Dig a Little Deeper - From ""The Princess and the Frog""/Soundtrack Version","The Princess and the Frog","Jenifer Lewis;The Pinnacle Gospel Choir",2009-01-01,167933,0,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.719,0.825,0,-4.26,1,0.0521,0.39,0.00000375,0.103,0.798,98.023,4
spotify:track:1IZwCzAmaFmmdJj0cmhaax,"Shiny","Moana (Original Motion Picture Soundtrack/Deluxe Edition)","Jemaine Clement;Disney",2016-11-18,185466,69,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.641,0.68,0,-7.64,1,0.23,0.482,0,0.101,0.574,146.116,4
spotify:track:28UMEtwyUUy5u0UWOVHwiI,"I'll Make a Man Out of You","Mulan (Original Soundtrack)","Donny Osmond;Chorus - Mulan;Disney",1998-01-01,201680,77,false,quirky613,2026-06-26T00:10:48Z,"musicals","Walt Disney Records",0.672,0.322,7,-17.669,1,0.0339,0.144,0.0000296,0.074,0.496,113.852,4
spotify:track:2NMznAoH3IluVA0Hyx1Or8,"So Long, Farewell","The Sound of Music - Original Soundtrack Recording","Charmian Carr;Heather Menzies;Nicholas Hammond;Duane Chase;Angela Cartwright;Debbie Turner;Kym Karath",1965,173866,0,false,quirky613,2026-06-26T00:10:48Z,"musicals","RCA Records Label",0.528,0.153,10,-16.398,1,0.0497,0.848,0.0000409,0.135,0.357,119.674,4
spotify:track:34IIktVCLfkbysTSYcKo3k,"Sixteen Going On Seventeen","The Sound of Music - Original Soundtrack Recording","Charmian Carr;Dan Truhitte",1965,197426,0,false,quirky613,2026-06-26T00:10:48Z,"","RCA Records Label",0.489,0.132,8,-15.869,1,0.0361,0.894,0,0.112,0.305,128.052,4
spotify:track:6mb6lVLNrcUgLnEN8QnDJd,"How Far I'll Go","Moana (Original Motion Picture Soundtrack/Deluxe Edition)","Auli'i Cravalho;Disney",2016-11-18,163386,78,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.571,0.307,1,-10.958,0,0.0499,0.649,0,0.178,0.108,83.72,4
spotify:track:3465mHTLMmvwanjSBtQ9w5,"Ev'rybody Wants to Be a Cat - Original Soundtrack Version","Walt Disney Records The Legacy Collection: The Aristocats","Scatman Crothers;Phil Harris;Thurl Ravenscroft;Robin Lester;Liz English",2015-01-01,367653,0,false,quirky613,2026-06-26T00:10:48Z,"country hip hop,britpop","Walt Disney Records",0.569,0.336,5,-12.328,0,0.0746,0.824,0.000442,0.328,0.669,120.127,4
spotify:track:2kIq7Oq6YNfdUuTrmPC4w1,"Ordinary Girl","Hannah Montana Forever","Hannah Montana",2010-01-01,177506,70,false,quirky613,2026-06-26T00:10:48Z,"reggae,reggae rock,christian reggae","Walt Disney Records",0.411,0.847,7,-3.705,1,0.219,0.0265,0,0.222,0.398,182.496,4
spotify:track:6XqpH9bHj7ODY1z4xI9n7E,"If We Were A Movie","Hannah Montana 3","Hannah Montana;Corbin Bleu",2009-01-01,184360,50,false,quirky613,2026-06-26T00:10:48Z,"reggae,reggae rock,christian reggae","Walt Disney Records",0.639,0.845,4,-3.729,1,0.0346,0.00651,0,0.0619,0.729,94.036,4
spotify:track:7FEwZ6YpzrzB3tYr9jtfL7,"I Wanna Know You","Hannah Montana 3","Hannah Montana;David Archuleta",2009-01-01,167080,18,false,quirky613,2026-06-26T00:10:48Z,"reggae,reggae rock,christian reggae","Walt Disney Records",0.674,0.731,5,-4.907,1,0.029,0.125,0,0.35,0.808,84.019,4
spotify:track:3bSq5OpEWmLK1o8F7saR2F,"I Got Nerve","Hannah Montana","Hannah Montana",2006-01-01,184226,58,false,quirky613,2026-06-26T00:10:48Z,"reggae,reggae rock,christian reggae","Walt Disney Records",0.53,0.951,8,-3.555,1,0.0401,0.00216,0,0.0454,0.813,144.878,4
spotify:track:3rcXcJT6Uwg1ojuCdPRjeJ,"Pumpin' Up The Party","Hannah Montana","Hannah Montana",2006-01-01,189080,49,false,quirky613,2026-06-26T00:10:48Z,"reggae,reggae rock,christian reggae","Walt Disney Records",0.659,0.808,2,-5.079,1,0.0869,0.00928,0.00000668,0.29,0.529,124.057,4
spotify:track:1UZHmIEdcHdmWRstA3GKHj,"La La Land","Here We Go Again (European Version)","Demi Lovato",2009-01-01,196240,28,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.47,0.925,6,-2.264,0,0.0723,0.0149,0,0.0193,0.663,170.001,4
spotify:track:6bggFlWw1UcfiYepg8B3KH,"So Far So Great - Theme Song to Sonny with a Chance","Here We Go Again","Demi Lovato",2009-01-01,134986,43,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.567,0.794,4,-5.812,1,0.0529,0.039,0,0.0757,0.64,148.991,4
spotify:track:33RJ3P6wc0B0FIyDalhNTv,"Here We Go Again","Here We Go Again","Demi Lovato",2009-01-01,226253,58,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.585,0.927,5,-5.253,1,0.04,0.00432,0,0.178,0.672,142.043,4
spotify:track:6SjCa7LhEpPNiCxe3bLln4,"Made In The USA","Demi","Demi Lovato",2013-01-01,196093,58,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.576,0.86,8,-3.913,1,0.0394,0.000875,0,0.316,0.594,87.461,4
spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,"Crush","David Archuleta","David Archuleta",2008-11-11,213520,70,false,quirky613,2026-06-26T00:10:48Z,"","Jive",0.57,0.664,0,-4.718,0,0.0322,0.00836,0.000012,0.0719,0.487,162.084,4
spotify:track:0KXvGydCYbBgHUlqrDbz3N,"Somebody","Lemonade Mouth","Bridgit Mendler",2011-01-01,208866,61,false,quirky613,2026-06-26T00:10:48Z,"christmas","Walt Disney Records",0.459,0.734,6,-4.587,1,0.0374,0.0748,0,0.0743,0.289,164.583,4
spotify:track:7gQ5c5HY6zMsIck6QLY9dJ,"Hurricane","Hello My Name Is...","Bridgit Mendler",2012-01-01,243986,72,false,quirky613,2026-06-26T00:10:48Z,"christmas","Hollywood Records",0.757,0.825,7,-4.062,0,0.0701,0.0398,0.00000263,0.0798,0.446,95.01,4
spotify:track:5xvUgoVED1F4mBu8FL0HaW,"Ready or Not","Hello My Name Is...","Bridgit Mendler",2012-01-01,200946,73,false,quirky613,2026-06-26T00:10:48Z,"christmas","Hollywood Records",0.715,0.872,2,-3.835,1,0.0509,0.00351,0.0000384,0.107,0.748,93.043,4
spotify:track:1YaVmBh7EAeR54FIjuFcb5,"Naturally","Kiss & Tell","Selena Gomez & The Scene",2009-01-01,202586,69,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.605,0.902,10,-5.406,0,0.0511,0.0185,0.00000101,0.0534,0.875,132.612,4
spotify:track:5RhxBpoCwX2vLBcSJzYa5j,"Round & Round","A Year Without Rain","Selena Gomez & The Scene",2010-01-01,186493,60,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.545,0.686,10,-4.081,1,0.0665,0.00265,0,0.477,0.486,127.996,4
spotify:track:10xcIQQEJSEIOgG1HvS3t9,"Magic","Wizards of Waverly Place","Selena Gomez",2009-01-01,169640,49,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.6,0.916,11,-3.071,0,0.0374,0.00504,0,0.27,0.442,104.091,4
spotify:track:61lQ7KuW9S5NLmRqryCnv5,"Fly to Your Heart","Tinker Bell and the Lost Treasure","Selena Gomez",2009-01-01,193306,31,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.264,0.583,11,-4.967,1,0.0332,0.282,0,0.364,0.256,167.081,3
spotify:track:2zjfR142j7WNeGRxfU678W,"Who I Am","Who I Am","Nick Jonas;The Administration",2010-02-02,245573,0,false,quirky613,2026-06-26T00:10:48Z,"musicals","Jonas Enterprises",0.636,0.763,4,-5.588,1,0.035,0.0773,0.0000281,0.174,0.756,107.256,4
spotify:track:7zKObGlclVsHMwOG0Q3wYO,"Hey","Mitchel Musso","Mitchel Musso",2009-01-01,181226,37,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.395,0.774,1,-3.169,1,0.0408,0.00843,0,0.0836,0.736,183.983,4
spotify:track:3U1EUaJZdTc4rY698K42Vi,"Let's Make This Last 4Ever","Hannah Montana 3","Mitchel Musso",2009-01-01,192173,0,false,quirky613,2026-06-26T00:10:48Z,"","Walt Disney Records",0.531,0.936,11,-2.956,0,0.0507,0.00774,0,0.0959,0.811,75.008,4
spotify:track:7CMIy0uwXyeBv2MvaEUJM1,"Leave It All To Me (Theme from iCarly) (feat. Drake Bell)","Leave It All To Me (Theme from iCarly) (feat. Drake Bell)","Miranda Cosgrove;Drake Bell",2007-12-18,158413,60,false,quirky613,2026-06-26T00:10:48Z,"horrorcore","NITRON concepts",0.233,0.8,7,-5.543,1,0.105,0.00294,0,0.0594,0.564,209.767,4
spotify:track:4Qqf0sthtAxufsWTicTHqN,"Dancing Crazy","Dancing Crazy","Miranda Cosgrove",2010-12-21,220386,41,false,quirky613,2026-06-26T00:10:48Z,"horrorcore","Columbia",0.667,0.813,9,-4.357,1,0.0553,0.00103,0,0.0861,0.636,105.976,4
spotify:track:47Kfrm6G2wZUAPhiDTyado,"Paranoid","Lines, Vines and Trying Times","Jonas Brothers",2009-06-14,218560,0,false,quirky613,2026-06-26T00:10:48Z,"","Jonas Enterprises",0.635,0.848,10,-4.482,1,0.041,0.00121,0,0.13,0.757,120.993,4
spotify:track:7BAtaHUQzlOE1LGKIca7RN,"Hold On","Jonas Brothers","Jonas Brothers",2007-08-07,164973,0,false,quirky613,2026-06-26T00:10:48Z,"","Jonas Enterprises",0.474,0.904,11,-3.54,1,0.146,0.00413,0,0.31,0.778,149.262,4
spotify:track:5hbytEkl5hUB5iRb0cCtZi,"S.O.S.","Jonas Brothers","Jonas Brothers",2007-08-07,153346,0,false,quirky613,2026-06-26T00:10:48Z,"","Jonas Enterprises",0.598,0.685,7,-3.873,1,0.0679,0.000628,0,0.149,0.712,137.035,4
spotify:track:0JlPOiJFrlFnC5QHcLPyPV,"Lovebug","A Little Bit Longer","Jonas Brothers",2008-08-12,220693,0,false,quirky613,2026-06-26T00:10:48Z,"","Jonas Enterprises",0.597,0.499,4,-6.216,1,0.0581,0.126,0,0.214,0.521,79.071,4
spotify:track:72jGj8k9C7DIQesDYenUT3,"Burnin' Up","A Little Bit Longer","Jonas Brothers",2008-08-12,175093,0,false,quirky613,2026-06-26T00:10:48Z,"","Jonas Enterprises",0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114,4
spotify:track:0J1Wfjo9H3R62yaCuuNDZX,"So Yesterday","Metamorphosis","Hilary Duff",2003-01-01,215333,64,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.552,0.802,0,-3.799,1,0.0615,0.215,0,0.275,0.776,78.21,4
spotify:track:5YNhmCXEqrlftVm5QJBJFI,"Makes Me Happy","It's Only Time","Drake Bell",2006-01-01,127693,48,false,quirky613,2026-06-26T00:10:48Z,"","Motown",0.457,0.831,0,-5.786,1,0.0427,0.00787,0,0.217,0.676,159.919,4
spotify:track:0oayy8OHHzuT1URyldeu9P,"I Know","It's Only Time","Drake Bell",2006-01-01,225266,56,false,quirky613,2026-06-26T00:10:48Z,"","Motown",0.54,0.731,7,-5.623,1,0.039,0.00511,0,0.103,0.444,77.483,4
spotify:track:44e84JcEUfOs9cNGu8nwU5,"Like Whoa","Insomniatic","Aly & AJ",2007-01-01,150826,56,false,quirky613,2026-06-26T00:10:48Z,"","Hollywood Records",0.703,0.806,8,-4.974,0,0.0555,0.00935,0.00056,0.0948,0.844,120.996,4
spotify:track:6k7STFJLnoqu5s38LiDgoS,"Sinner (feat. Scott Russo)","Music For Misfits","Big B;Scott Russo",2011-06-21,210173,0,true,quirky613,2026-06-26T00:10:48Z,"","Suburban Noize Records",0.747,0.687,7,-5.475,1,0.0466,0.216,0.00000352,0.251,0.947,90.024,4
spotify:track:3CMF7iCU5GZ5EDcxM2tZVn,"Pockets Full Of No","Pockets Full Of No","Coast Modern",2017-03-31,203400,0,false,quirky613,2026-06-26T00:10:48Z,"","300 Entertainment / +1 Records",0.613,0.755,10,-4.897,1,0.127,0.175,0.00303,0.168,0.806,166.036,4
spotify:track:1Pyxh8ERS8aouSSOQVvVsz,"Sour Patch Kids","Lazy Fair","Bryce Vine",2014-04-15,252560,0,true,quirky613,2026-06-26T00:10:48Z,"","Kiva House Lambroza",0.483,0.777,4,-5.049,1,0.0618,0.017,0.0000194,0.209,0.572,153.054,4
spotify:track:4m1qeec0mXXIMybWm4EGWc,"Change of Seasons","Change of Seasons","Sweet Thing",2010-01-01,218320,30,false,quirky613,2026-06-26T00:13:15Z,"surf rock","EMI Music Canada",0.618,0.698,11,-6.175,1,0.0685,0.0044,0,0.0965,0.35,118.498,4
spotify:track:50LvEGTx7onjRhdHzozIex,"I'm Good","Kids In Love","The Mowgli's",2015-04-14,166893,0,false,quirky613,2026-06-26T00:13:15Z,"","Universal Music Group",0.614,0.922,0,-5.319,1,0.0772,0.00802,0,0.165,0.635,96.032,4
spotify:track:7dd55GrOtqPzlV7CLxFOz3,"San Francisco","Waiting For The Dawn","The Mowgli's",2013-01-01,173093,0,false,quirky613,2026-06-26T00:13:15Z,"","Photo Finish / Republic Records",0.304,0.87,11,-4.242,1,0.0571,0.0169,0,0.0779,0.326,93.204,4
spotify:track:5U1eDhGNl6uUQThJ4nBm7z,"Spirits","Hope","The Strumbellas",2016-04-22,203653,0,false,quirky613,2026-06-26T00:13:15Z,"french jazz","Glassnote Entertainment Group LLC",0.54,0.729,0,-3.709,1,0.0276,0.169,0,0.112,0.779,80.454,4
